40.9700101365,47.9535055678,54.2737808419,41.373729597,50.1819190639,56.7267097923,19.0824394931,19.7390336054,21.2801790781,17.173946558,18.0056340907,18.7349559795
7.8578590927,9.522464316,10.7119557224,7.8599178867,9.659568324,10.8603716707,12.1989789183,13.1915791888,14.209461188,10.874002128,11.7194372935,12.3889633065
12.749820759,15.865882695,17.9787261076,13.3977852589,17.0137132739,18.812194062,21.9041477245,23.9450741894,25.9155793323,18.3598615781,20.5795649171,22.3215354697
