43.3114104473,51.6456845211,59.4777635067,42.4803435489,50.5701732203,57.9207284822,19.5746131362,18.9641766956,19.3781576322,18.0070912504,17.5551372576,17.9371850228
7.5206947028,9.5333334779,11.0997921408,7.4368744,9.3567421976,10.8799605371,12.1256248254,11.9834371442,12.4456960736,10.8650428259,10.706047195,11.0323806195
12.1956202497,15.8595205245,18.3900800319,12.0223960446,15.3895560814,17.8189632181,21.7002000139,21.7728006752,22.6920384152,18.2930903875,18.4463835346,19.2215590702
