18.7420999703,20.7975231334,22.9696971636,16.7629919638,19.7371102181,22.1153081908,117.8015251419,114.8910537811,118.247254931,18.569522846,19.1136653626,20.0824586634
24.0320185158,27.5868781227,30.8737070767,19.5941734655,23.9131156063,27.5990432131,34.1458565235,34.4993119967,34.9131329581,11.8572896426,12.82455506,13.6491044058
51.7618602353,58.1942849146,63.4127936972,39.0479921567,47.4827240933,54.2047162867,65.1928566236,65.7024250134,66.38650484,19.9627269067,22.3157590409,23.9118101306
